job_id,head,relation,tail
3898154988,servicenow developer,requires,"incident, problem, change, service requests"
3898154988,servicenow developer,requires,configuration management experience
3898154988,servicenow developer,requires,configuration of the tool to onboard biogen business applications into servicenow
3898154988,servicenow developer,requires,configure workflows
3898154988,servicenow developer,requires,"customizations - backend integrations to products like turbot, cmdb and aws through apis"
3898154988,servicenow developer,requires,forms creation in servicenow
3898154988,servicenow developer,requires,aws intergration for various services
3898154988,servicenow developer,requires,understanding of executing projects in gxp environment
3898154988,javascript,requires,javascript development and debugging
3898154988,software developer,requires,software development experience
3895552958,regional sales manager,requires,"high-velocity, monthly-driven saas environment"
3905365480,software engineer,requires,design
3905365480,software engineer,requires,build
3905365480,software engineer,requires,deploy
3905365480,software engineer,requires,operate
3905365480,software engineer,requires,monitor
3905365480,software engineer,requires,coach
3905365480,software engineer,related_to,domain-driven design
3905365480,software engineer,related_to,hexagonal architecture
3905365480,software engineer,related_to,behavior-driven development
3905365480,software engineer,related_to,event sourcing
3905365480,software engineer,related_to,cqrs techniques
3898159665,staff accountant,requires,bachelor's degree in accounting or other related field
3898159665,staff accountant,requires,2+ years' relevant working experience
3898159665,staff accountant,requires,proficient verbal and written communication
3903827242,medical assistant,requires,knowledge of medical terminology
3903827242,medical assistant,requires,knowledge of medical procedures
3903827242,medical assistant,requires,knowledge of clerical functions
3903827242,medical assistant,requires,current cpr card
3903827242,medical assistant,requires,current ppd or chest x-ray
3903827242,medical assistant,requires,current health certificate
3903827242,medical assistant,requires,graduation from an accredited medical assistant program
3903827242,medical assistant,requires,certification preferred
3903827242,medical assistant,requires,minimum of one year relevant experience preferred
3903827242,medical assistant,requires,relevant certification/ license if applicable
3903827242,medical assistant,requires,ability to effectively elicit/provide information
3905608735,sales manager,requires,marketing
3905608735,sales manager,requires,top-level earnings
3905608735,sales manager,requires,high energy
3905608735,sales manager,requires,self-discipline
3905608735,sales manager,requires,positive attitude
3905608735,sales manager,requires,goal-oriented
3905608735,sales manager,requires,lifelong quest for personal development
3905608735,sales manager,requires,persuasive communication skills
3905608735,sales manager,requires,comfortable speaking in front of groups
3905608735,sales manager,requires,top-notch consultative sales skills
3905608735,sales manager,requires,comfortable marketing to professionals
3905608735,sales manager,requires,superior time management skills
3905608735,sales manager,requires,desire to work from a home-based office
3905608735,sales manager,requires,professional appearance
3905608735,sales manager,requires,passion to market a saas product
3904725239,electronics assembler,requires,read shop orders
3904725239,electronics assembler,requires,follow production work instruction
3904725239,electronics assembler,requires,position and align parts
3904725239,electronics assembler,requires,tend machines or use hand tools
3904725239,electronics assembler,requires,tend automatic assembly equipment
3904725239,electronics assembler,requires,operate standard test equipment
3891274770,receptionist,requires,phone_answering_skills
3891274770,receptionist,requires,client_greeting_skills
3891274770,receptionist,requires,scheduling_skills
3891274770,receptionist,requires,office_cleanliness_skills
3891274770,receptionist,requires,teamwork_skills
3891274770,receptionist,requires,other_duties_skills
3891274770,customer_service,related_to,fast_paced_environment
3891274770,customer_service,related_to,multi_tasking_skills
3891274770,office_management,related_to,organizational_skills
3891274770,office_management,related_to,time_management_skills
3891274770,computer_skills,requires,microsoft_office
3904999892,armed security officer,requires,21 years of age or older
3904999892,armed security officer,requires,high school diploma or ged required
3904999892,armed security officer,requires,basic computer skills
3904999892,armed security officer,requires,"calm, polite, and professional behavior."
3904999892,armed security officer,requires,reliable and self-motivated.
3904999892,armed security officer,requires,high level customer service
3904999892,armed security officer,requires,psr evaluation required
3904999892,armed security officer,requires,"military, law enforcement, corrections office or security experience (2-3 years)"
3904999892,armed security officer,requires,active level 3 guard card license
3884444606,data center technician,requires,cabling
3884444606,data center technician,requires,troubleshooting
3884444606,cabling,related_to,cable running
3884444606,cabling,related_to,cable management
3894616347,intern,requires,college_degree
3894616347,intern,requires,minimum_gpa_3.0
3894616347,intern,requires,planning_on_attending_fall_semester
3894616347,intern,related_to,greenwood_village_co_office
3894616347,intern,classified_as,on-site_and_in-person_internship
3904994012,senior financial analyst,requires,financial forecasting and reporting
3904994012,senior financial analyst,requires,liaise with operations and product management team
3904994012,senior financial analyst,requires,consolidate and report the weekly updates
3904994012,senior financial analyst,requires,provide support for monthly operations
3902361598,hardware design engineer,requires,design techniques
3902361598,hardware design engineer,requires,tools
3902361598,hardware design engineer,requires,principles
3902361598,hardware design engineer,requires,telecommunications systems
3902361598,hardware design engineer,requires,engineering science and technology
3902361598,hardware design engineer,requires,circuit boards
3902361598,hardware design engineer,requires,processors
3902361598,hardware design engineer,requires,chips
3902361598,hardware design engineer,requires,electronic equipment
3902361598,hardware design engineer,requires,computer hardware and software
3902361598,hardware design engineer,requires,applications
3902361598,hardware design engineer,requires,programming
3902361598,hardware design engineer,requires,computer applications and design software
3902361598,hardware design engineer,requires,technical background
3902361598,hardware design engineer,requires,electrical testing
3902361598,hardware design engineer,requires,ip experience
3904422458,rework,requires,tweezers
3904422458,rework,requires,solder extractor
3904422458,rework,requires,solder iron
3904422458,rework,requires,hot air pencil
3904422458,rework,requires,hot air reflow
3904422458,rework,requires,solder braid
3904422458,rework,requires,flux
3904422458,rework,requires,flux-core solder
3904422458,rework,requires,solder paste
3904422458,rework,requires,isopropyl alcohol
3904422458,rework,related_to,visual aids
3901942301,software engineer,requires,python
3901942301,software engineer,requires,javascript
3901942301,software engineer,requires,html
3901942301,software engineer,requires,c++
3901942301,software engineer,requires,c#
3901942301,software engineer,requires,sql
3901942301,software engineer,related_to,leetcode
3901942301,software engineer,related_to,hackerrank
3884432811,field service technician,requires,mechanical aptitude
3884432811,field service technician,requires,tech savvy
3884432811,field service technician,requires,diagnosing problems
3884432811,field service technician,requires,low voltage job duties
3884432811,field service technician,requires,wiring
3884432811,field service technician,requires,mounting
3884432811,field service technician,requires,setup of electronic security installations
3884432811,field service technician,requires,video surveillance
3884432811,field service technician,requires,access control systems
3884432811,field service technician,requires,security alarm systems
3884432811,field service technician,requires,phone entry systems
3884432811,field service technician,requires,service access control
3884432811,field service technician,requires,service video surveillance
3884432811,field service technician,requires,service security alarm
3884432811,field service technician,requires,pneumatic systems
3884432811,field service technician,requires,drive through audio systems
3884432811,field service technician,requires,locks
3884432811,field service technician,requires,keys
3902332032,seasonal administrative support specialist,requires,driving
3902332032,seasonal administrative support specialist,requires,dl number
3902332032,seasonal administrative support specialist,requires,high school diploma or ged
3902332032,seasonal administrative support specialist,requires,previous administrative experience
3902332032,seasonal administrative support specialist,requires,strong customer service skills
3902332032,seasonal administrative support specialist,requires,strong communication skills
3905844649,mortgage loan officer,requires,excellent communication skills
3905844649,mortgage loan officer,requires,enthusiasm for providing customers with the best possible service
3887703274,global signage program manager,requires,gref brand guidelines
3887703274,global signage program manager,requires,appropriate software
3887703274,global signage program manager,requires,key stakeholders
3887703274,global signage program manager,requires,region specific kpi’s
3887703274,global signage program manager,requires,innovative ideas
3887703274,global signage program manager,requires,client and account leadership
3905323885,childcare teacher,requires,passion
3905323885,childcare teacher,requires,dedication
3905323885,preschool teacher,requires,commitment
3905323885,preschool teacher,requires,helping children learn
3905323885,preschool teacher,related_to,happy happens here
3905323885,preschool teacher,requires,creating a positive learning environment
3905323885,preschool teacher,related_to,l.e.a.p curriculum
3905323885,preschool teacher,related_to,fun and engaging characters
3905323885,preschool teacher,requires,building relationships with families
3905323885,preschool teacher,requires,communicating regularly with parents
3905323885,preschool teacher,related_to,state-of-the-art classrooms
3905323885,preschool teacher,related_to,opportunities for growth
3901943781,wordpress web developer,requires,wordpress development
3901943781,wordpress web developer,related_to,custom website creation
3901943781,wordpress web developer,related_to,online presence
3903813397,pharmacist,requires,licensed_pharmacist
3903813397,pharmacist,related_to,investigational_drug_services
3903813397,pharmacist,related_to,investigational_drug_control
3903813397,pharmacist,related_to,investigational_drug_labeling
3903813397,pharmacist,related_to,disposition_of_unused_supply_of_investigational_drug
3903813397,pharmacist,related_to,monitoring_of_equipment
3903813397,pharmacist,related_to,cold_chain_management
3903813397,pharmacist,related_to,response_and_recovery_plan
3903813397,pharmacist,related_to,proper_control_and_distribution_of_investigational_drugs_in_various_practice_environments
3903813397,pharmacist,related_to,emergency_department
3903813397,pharmacist,related_to,operating_rooms
3903813397,pharmacist,related_to,intensive_care_units
3903813397,pharmacist,related_to,inpatient_units
3903813397,pharmacist,related_to,ambulatory_care_clinics_for_adults_and_pediatrics
3888948303,product success specialist,requires,product management experience
3888948303,product success specialist,requires,customer support
3888948303,product success specialist,related_to,aha! academy
3888948303,product success specialist,related_to,aha! roadmaps
3888948303,product success specialist,related_to,aha! ideas
3888948303,product success specialist,related_to,aha! whiteboards
3888948303,product success specialist,related_to,aha! knowledge
3888948303,product success specialist,related_to,aha! develop
3888948303,product success specialist,related_to,aha! academy training programs
3891079357,gift officer,requires,5 plus years of related work experience
3891079357,gift officer,requires,demonstrated track record of successfully cultivating and securing gifts of $25k or more from individual donors
3891079357,gift officer,requires,experience qualifying and cultivating donors and working with donors at all stages of the donor lifecycle
3891079357,gift officer,requires,interest in the environment and sustainability issues
3891079357,gift officer,requires,bachelor’s degree or up to four years of college-level work
3891079357,gift officer,requires,significant experience working with a global nonprofit or ngo is preferred
3891251481,"associate / associate director of asset management, finance, and investor relations",requires,business writing
3891251481,"associate / associate director of asset management, finance, and investor relations",related_to,multifamily properties
3891251481,"associate / associate director of asset management, finance, and investor relations",related_to,asset management strategies
3887499364,payroll & benefits specialist,requires,at least 3 years of payroll management experience
3887499364,payroll & benefits specialist,requires,multi-state payroll processing using adp
3887499364,payroll & benefits specialist,requires,intermediate to advanced excel skills
3887499364,payroll & benefits specialist,related_to,netsuite
3887499364,payroll & benefits specialist,related_to,ukg
3895210130,macos support engineer/architect,requires,macos expertise
3895210130,macos support engineer/architect,requires,networking skills
3884930933,office assistant,requires,basic front-desk support
3884930933,office assistant,requires,pre-authorizations and certifications (except surgical procedures)
3884930933,office assistant,related_to,reception assistance
3884930933,office assistant,related_to,telephone call screening
3884930933,office assistant,related_to,message taking
3884930933,office assistant,related_to,call direction
3884930933,office assistant,related_to,routine appointment scheduling
3884930933,office assistant,related_to,follow-up scheduling
3884930933,office assistant,related_to,patient document collection
3884930933,office assistant,related_to,patient document completion
3884930933,office assistant,related_to,patient appointment confirmation
3884930933,office assistant,related_to,patient enrollment in patient secure (if necessary)
3891075882,advancement officer,requires,resource development strategies
3891075882,advancement officer,requires,budget planning
3891075882,advancement officer,requires,strategic partnerships
3891075882,advancement officer,requires,communications
3891075882,advancement officer,requires,financial reports
3891075882,advancement officer,requires,public relations
3891075882,advancement officer,requires,marketing materials
3891075882,advancement officer,requires,donor correspondence
3891075882,advancement officer,requires,donor database
3891075882,advancement officer,requires,donor recognition strategies
3666781416,senior electronics design engineer,requires,electrical design
3666781416,senior electronics design engineer,requires,power electronics
3666781416,senior electronics design engineer,requires,pcb design
3666781416,senior electronics design engineer,related_to,circuit design
3891247908,case manager,requires,flexible work schedule
3891247908,case manager,requires,organized work schedule
3891247908,case manager,requires,efficient work schedule
3891247908,case manager,requires,extended hours
3891247908,case manager,requires,weekends
3891247908,case manager,requires,on-call
3891247908,case manager,related_to,initial intake interviews
3891247908,case manager,related_to,familial information
3891247908,case manager,related_to,possible sponsorship information
3891247908,case manager,related_to,age of the youth
3891247908,case manager,related_to,interviews of family members
3891247908,case manager,related_to,interviews of friends
3891247908,case manager,related_to,determine options available for youth
3891247908,case manager,related_to,reunify youth with family
3891247908,case manager,related_to,coordinate with local pro bono attorneys
3891247908,case manager,related_to,timely provision of ‘know your rights’ presentations
3891247908,case manager,related_to,youth signs the acknowledgment
3891247908,case manager,related_to,receives a copy of the legal service provider list
3900966235,global financial crimes specialist,requires,compliance and operational risks
3900966235,global financial crimes specialist,related_to,global financial crimes risk program
3900966235,global financial crimes specialist,related_to,global markets – bank of america securities
3900966235,global financial crimes specialist,related_to,"global wealth investment management – merrill lynch, pierce, fenner & smith"
3900966235,global financial crimes specialist,related_to,bank of america private bank
3904364445,technical writer,requires,top secret clearance
3904364445,technical writer,requires,10 years' experience
3904364445,technical writer,requires,classified programs
3904364445,technical writer,requires,technical familiarity with system requirements
3904364445,technical writer,requires,technical familiarity with key performance parameters
3904364445,technical writer,requires,technical familiarity with measures of performance
3904364445,technical writer,requires,technical familiarity with measures of effectiveness
3904364445,technical writer,requires,operational analyst background
3904364445,technical writer,requires,efficient in generating powerpoint briefs and assessments
3905328735,administrative assistant,requires,coupa
3905328735,administrative assistant,requires,erp
3905328735,administrative assistant,requires,accounts payable
3905328735,administrative assistant,related_to,shipping
3905328735,administrative assistant,related_to,receiving
3905328735,administrative assistant,related_to,mro purchasing
3900976975,application engineer,requires,dynamic rotating shaft seal knowledge
3900976975,application engineer,requires,previous ae experience
3900976975,application engineer,related_to,customer relationships
3900976975,application engineer,related_to,new opportunities
3900976975,application engineer,related_to,skf north american industrial seals business growth
3900976975,application engineer,related_to,customer engineers
3900976975,application engineer,related_to,skf industrial seal resources
3900976975,application engineer,related_to,sales
3900976975,application engineer,related_to,business development
3900976975,application engineer,related_to,engineering
3900976975,application engineer,related_to,manufacturing
3900976975,application engineer,related_to,purchasing
3900976975,application engineer,related_to,quality
3900976975,application engineer,related_to,key information
3900976975,application engineer,related_to,product design
3900976975,application engineer,related_to,product development
3900976975,application engineer,related_to,optimized designs
3900976975,application engineer,related_to,risk mitigation
3900976975,application engineer,related_to,tech responses
3904395029,rn,requires,acls
3904395029,rn,requires,bls
3901374692,structural analysis engineer,requires,structural analysis experience
3901374692,structural analysis engineer,requires,analysis/analyst experience
3901374692,structural analysis engineer,requires,bachelors degree in stem
3901374692,structural analysis engineer,related_to,aerospace
3901374692,structural analysis engineer,related_to,mechanical
3901374692,structural analysis engineer,related_to,civil engineering
3901374692,structural analysis,related_to,enovia
3901374692,structural analysis,related_to,ivt
3901374692,structural analysis,related_to,nastran/patran
3901374692,structural analysis,related_to,csw
3901374692,structural analysis,related_to,ias
3901374692,structural analysis,classified_as,classical hand analysis
3901374692,structural analysis,requires,limited needs for finite element analysis
3889262489,press room operator,requires,basic knowledge and understanding of production tooling
3889262489,press room operator,requires,"determine when dyes need sharpening, or repair"
3889262489,press room operator,requires,diagnose and remedy malfunctions to tools and equipment
3887587810,trust and estate attorney,requires,juris doctorate degree
3887587810,trust and estate attorney,requires,admission to the south carolina bar
3887587810,trust and estate attorney,requires,3 years of experience in trust and estate law
3904919674,scada engineer,requires,plant instrumentation and control systems
3904919674,scada engineer,requires,scada systems
3904919674,scada engineer,related_to,plant operations
3904919674,scada engineer,related_to,performance engineers
3904919674,scada engineer,related_to,plant management
3904919674,scada engineer,related_to,asset management functions
3904919674,scada engineer,related_to,operators
3904919674,scada engineer,related_to,marketers
3904919674,scada engineer,related_to,plant engineers
3904919674,scada engineer,related_to,key stakeholders
3904919674,scada engineer,related_to,contractors
3904919674,scada engineer,related_to,process safety
3904919674,scada engineer,related_to,operations
3904919674,scada engineer,classified_as,process plant experience
3904919674,scada engineer,classified_as,instrumentation and control systems experience
3887932644,"vp, carecredit healthcare client marketing",requires,entrepreneurial minded
3887932644,"vp, carecredit healthcare client marketing",requires,comfortable in a dynamic environment
3887932644,"vp, carecredit healthcare client marketing",requires,consultative selling
3887932644,"vp, carecredit healthcare client marketing",requires,"innovate and execute b2b, and b2b2c marketing strategies"
3887932644,"vp, carecredit healthcare client marketing",requires,leverage analytics to monitor results and adjust tactics based on impact
3887932644,"vp, carecredit healthcare client marketing",requires,leverage best practices from other clients across the synchrony business
3887932644,"vp, carecredit healthcare client marketing",requires,strong client marketing background and executive presence
3895806749,rn,requires,one year experience in a related field
3895806749,rn,requires,current rn license in the state of missouri
3895806749,rn,requires,licensed driver
3895806749,rn,requires,bls cpr certification through american heart association
3895806749,home health nurse,related_to,pertinent patient education
3895806749,home health nurse,related_to,treatment
3895806749,home health nurse,related_to,emotional support
3900981514,registered behavior technician,requires,passionate about working with children
3900981514,registered behavior technician,related_to,special education
3900981514,registered behavior technician,related_to,speech therapy
3900981514,registered behavior technician,related_to,social work
3900981514,registered behavior technician,classified_as,mental health technician
3905213167,commercial real estate broker,classified_as,residential team lead
3905213167,residential team lead,requires,4-5+ years of experience in residential home sales and management
3905213167,residential team lead,requires,proven track record of leading and mentoring sales teams to success
3905213167,residential team lead,requires,strong organizational and interpersonal skills
3905213167,residential team lead,requires,ability to analyze data and make informed decisions
3905213167,residential team lead,requires,excellent verbal and written communication skills
3905213167,residential team lead,requires,ability to work independently and in a team environment
3905213167,residential team lead,requires,active real estate license in the state of illinois and/or florida
3903435346,registered nurse (rn),requires,cpr certification
3903435346,registered nurse (rn),requires,calculate drug dosage
3889746076,registered nurse supervisor (rn),requires,high school graduate
3889746076,registered nurse supervisor (rn),requires,"current, valid license from north carolina board of nursing"
3889746076,registered nurse supervisor (rn),requires,cpr certified yearly
3889746076,registered nurse supervisor (rn),requires,long term care experience preferred
3895592317,material handler- shipping 1st shift,requires,forklift certification
3895592317,material handler- shipping 1st shift,requires,ability to operate various material handling equipment
3895592317,material handler- shipping 1st shift,related_to,erp
3895592317,material handler- shipping 1st shift,related_to,transportation software systems
3895592317,material handler- shipping 1st shift,related_to,5s guidelines
3895592317,material handler- shipping 1st shift,related_to,sales order requirement
3895592317,material handler- shipping 1st shift,related_to,track & trace shipments
3895592317,material handler- shipping 1st shift,related_to,inventory counts
3898176021,senior aws devops engineer,requires,terraform
3898176021,senior aws devops engineer,requires,bash
3898176021,senior aws devops engineer,requires,shell
3898176021,senior aws devops engineer,requires,python
3898176021,senior aws devops engineer,requires,code pipeline
3898176021,senior aws devops engineer,requires,code build
3898176021,senior aws devops engineer,requires,aws identity and access management (iam)
3898176021,senior aws devops engineer,requires,aws lambdas
3898176021,senior aws devops engineer,requires,aws api gateway
3898176021,senior aws devops engineer,requires,aws key management service (kms)
3898176021,senior aws devops engineer,requires,aws security hub
3898176021,senior aws devops engineer,related_to,saas applications
3898176021,senior aws devops engineer,related_to,microservices
3904378940,outside sales representative,requires,digital marketing expertise
3904378940,outside sales representative,related_to,flexibility and work-life balance
3888483786,partnership alliances manager,requires,strong self-starter
3888483786,partnership alliances manager,requires,flexibility
3888483786,partnership alliances manager,requires,ability to articulate internal/external value proposition
3888483786,partnership alliances manager,requires,ability to articulate competitive differentiation message
3905327444,mounting kit technician,requires,mechanical skills
3905327444,mounting kit technician,requires,know how to use wrenches
3905327444,mounting kit technician,requires,know how to use powered drills
3905327444,mounting kit technician,requires,know how to use impacts
3905327444,mounting kit technician,requires,know how to use forklift and/or overhead crane
3905327444,mounting kit technician,requires,know how to use precision measuring equipment accurately
3900083254,environmental engineer project manager,requires,environmental project management
3900083254,environmental engineer project manager,requires,design and construction of environmental remediation
3900083254,environmental engineer project manager,requires,stormwater compliance
3900083254,environmental engineer project manager,requires,wastewater
3900083254,environmental engineer project manager,requires,solid waste
3900083254,environmental engineer project manager,requires,general engineering projects
3901942421,resource manager - solar services,requires,great communication skills
3901942421,resource manager - solar services,requires,understanding and explaining project timelines
3901942421,resource manager - solar services,requires,confidence
3901942421,resource manager - solar services,requires,enthusiasm
3901942421,resource manager - solar services,requires,decisiveness
3901942421,resource manager - solar services,related_to,safety reviews
3901942421,resource manager - solar services,related_to,managing project workforce
3901942421,resource manager - solar services,related_to,managing personnel availability
3901942421,resource manager - solar services,related_to,managing complex matrices
3901942421,resource manager - solar services,related_to,managing employee needs
3901942421,resource manager - solar services,related_to,managing employee time entry
3901942421,resource manager - solar services,related_to,understanding project p&l
3901942421,resource manager - solar services,related_to,reviewing scopes
3901942421,resource manager - solar services,related_to,preparing and responding to requests for proposals
3901942421,resource manager - solar services,related_to,tracking budgets
3901942421,resource manager - solar services,classified_as,great communicator
3903879925,director of restaurants and bars,requires,food and beverage management
3903879925,director of restaurants and bars,requires,supervisory experience
3903879925,director of restaurants and bars,requires,college and/or advanced training
3903879925,food and beverage management,related_to,supervisory experience
3905237880,associate producer,requires,agency or digital experience
3905237880,associate producer,related_to,project planning
3905237880,associate producer,related_to,technical acumen
3905237880,associate producer,related_to,strategic focus
3905237880,associate producer,related_to,creative problem-solving
3905237880,associate producer,related_to,detail-oriented
3905237880,associate producer,related_to,big picture thinking
3905237880,associate producer,related_to,client communications
3905237880,associate producer,related_to,project risks identification
3905237880,associate producer,related_to,project risks mitigation
3905237880,associate producer,related_to,project documentation
3905237880,associate producer,related_to,project scheduling
3905237880,associate producer,related_to,project budget management
3905237880,associate producer,related_to,project financials management
3905237880,associate producer,related_to,project resource management
3904384485,clin lab scientist ii,requires,"proficiently two or more of the following: solve complex technical problems, develop and validate new procedures, regularly perform special functions in area of responsibility"
3904384485,clin lab scientist ii,requires,work as the resource or lead person in the section or shift in the absence of a supervisor
3904384485,clin lab scientist ii,requires,speak and read english at a level that is sufficient to satisfactorily perform the essential functions of the position
3904384485,clin lab scientist ii,requires,"knowledge of standard office equipment (i.e., calculator, fax, photocopier)"
3904384485,clin lab scientist ii,requires,"personal computer and computer software skills (i.e., ms windows, excel, access, word, powerpoint, internet, e-mail)"
3904384485,clin lab scientist ii,requires,"windows computer skills including proficient use of keyboarding, use of mouse or keys for functions such as selecting items, use of drop down menus, scroll bars, opening folders, copying and similar operations required upon employment or within the 1st two weeks of employment to perform the essential functions of the job"
3902754860,parts research specialist,requires,customer service experience
3902754860,parts research specialist,requires,research and analytical skills
3902754860,parts research specialist,requires,mechanical aptitude
3902754860,parts research specialist,requires,parts identification proficiency
3902754860,parts research specialist,related_to,erp system
3902754860,parts research specialist,related_to,company databases and programs
3903460228,office manager,requires,administrative supervision
3903460228,office manager,requires,"establishes, maintains, and retrieves general files"
3903460228,office manager,requires,manages and coordinates administrative programs and office activities
3903460228,office manager,requires,develops procedures and policies for office activities and training
3903460228,office manager,related_to,community outreach events
3903460228,office manager,related_to,"staff meeting, takes notes and prepares minutes"
3903460228,office manager,related_to,"prepares and distributes correspondence, interoffice memorandums, contracts, forms, and reports"
3903460228,office manager,related_to,submits purchase orders as required
3903460228,office manager,related_to,monitors clinical staff credentialing process
3901162074,branch office administrator,requires,relationship building
3901162074,branch office administrator,requires,problem solving
3901162074,branch office administrator,requires,critical thinking
3901162074,branch office administrator,related_to,client service
3901162074,branch office administrator,related_to,client understanding
3901162074,branch office administrator,related_to,client information
3901162074,branch office administrator,related_to,annual business planning
3895558152,associate veterinarian,requires,veterinary medicine
3895558152,associate veterinarian,related_to,animal cruelty task force
3895558152,associate veterinarian,related_to,community impact
3895558152,associate veterinarian,related_to,cody's friends
3895558152,associate veterinarian,related_to,world vets
3902365323,construction administrator,requires,administrative_support
3902365323,construction administrator,requires,communication_skills
3902365323,construction administrator,requires,document_management
3902365323,construction administrator,requires,project_reporting
3902365323,construction administrator,requires,budget_and_expense_tracking
3902365323,construction administrator,requires,schedule_management
3894872372,banquet manager,requires,food and beverage operations
3894872372,banquet manager,requires,guest satisfaction
3894872372,banquet manager,requires,employee satisfaction
3894872372,banquet manager,requires,maintaining standards
3894872372,banquet manager,requires,meeting or exceeding financial goals
3894872372,banquet manager,requires,knowledge and proficiency of all applicable food and beverage laws and regulations
3894872372,banquet manager,requires,develops and implements business plan for food and beverage
3894872372,banquet manager,related_to,high school diploma or ged
3894872372,banquet manager,related_to,"4 years experience in the food and beverage, culinary, or related professional area"
3894872372,banquet manager,related_to,"2-year degree from an accredited university in food service management, hotel and restaurant management, hospitality, business administration, or related major"
3894872372,banquet manager,related_to,"2 years experience in the food and beverage, culinary, or related professional area"
3894872372,banquet manager,classified_as,exempt position
3888028981,lpn,requires,currently licensed to practice in the state of ct
3888028981,lpn,requires,two years full time or full time equivalent clinical experience
3888028981,lpn,requires,experience and/or special interest working with older adults
3888028981,lpn,requires,"ability to perform tasks which may be physically demanding such as pushing, bending and lifting up to 50lbs."
3902861969,financial analyst,requires,financial analysis
3902861969,financial analyst,requires,data analysis
3902861969,financial analyst,related_to,quarterly operations
3902861969,financial analyst,related_to,annual business plan updates
3902861969,financial analyst,related_to,corporate policies and procedures
3902861969,financial analyst,related_to,financial reporting standards
3902861969,financial analyst,related_to,regulatory requirements
3902861969,financial analyst,related_to,market activity
3902861969,financial analyst,related_to,key performance indicators (kpis)
3902861969,financial analyst,related_to,business principles
3902861969,financial analyst,related_to,cmas (comparative market analysis)
3902861969,financial analyst,related_to,weekly pricing graphs
3902861969,financial analyst,related_to,backlog and available inventory homes
3902861969,financial analyst,related_to,backlog profitability report
3886872406,dotnet architect,requires,c#
3886872406,dotnet architect,requires,angular
3886872406,dotnet architect,requires,typescript
3886872406,dotnet architect,requires,html5
3886872406,dotnet architect,requires,css3
3886872406,dotnet architect,requires,javascript/jquery
3886872406,dotnet architect,requires,react.js
3886872406,dotnet architect,requires,vue.js
3886872406,dotnet architect,requires,microservices architecture
3886872406,dotnet architect,requires,singleton
3886872406,dotnet architect,requires,factory
3886872406,dotnet architect,requires,builder
3886872406,dotnet architect,requires,strategy
3886872406,dotnet architect,requires,observer
3886872406,dotnet architect,requires,dependency injection
3886872406,dotnet architect,requires,mvc
3886872406,dotnet architect,requires,mvvm
3886872406,dotnet architect,requires,clean architecture
3886872406,dotnet architect,requires,data encryption
3886872406,dotnet architect,requires,secure authentication methods
3903468459,operating systems coordinator - lead,requires,sql
3903468459,operating systems coordinator - lead,requires,crystal reports
3903468459,operating systems coordinator - lead,requires,it skills
3903468459,operating systems coordinator - lead,requires,development of ad hoc reports
3903468459,operating systems coordinator - lead,requires,incident management activities
3903468459,operating systems coordinator - lead,requires,problem and change management activities
3903468459,operating systems coordinator - lead,requires,it support
3903468459,operating systems coordinator - lead,requires,application software upgrades/maintenance
3903468459,operating systems coordinator - lead,requires,user acceptance testing (uat)
3903468459,operating systems coordinator - lead,requires,it purchasing & asset tracking procedures
3905332310,laborer,requires,commercial construction experience
3905332310,laborer,requires,lift up to 70 lbs
3905332310,laborer,requires,"stoop, bend, and stand for extended periods"
3905332310,laborer,requires,work at elevated heights
3901938135,associate technical designer,requires,1-2 years+ experience as a technical designer
3901938135,associate technical designer,requires,associate or bachelor degree in technical design or fashion design
3901938135,associate technical designer,requires,knowledge of garment construction methods and structural and decorative trims
3901938135,associate technical designer,requires,"proficient in pc applications including ms word, excel and outlook"
3901938135,associate technical designer,requires,pattern drafting and draping skills.
3901938135,associate technical designer,requires,experience using plm
3901938135,associate technical designer,requires,proficient in karat/gerber/lectra program
3901938135,associate technical designer,requires,ability to evaluate fit problems on live models
3901938135,associate technical designer,requires,understanding of grade rule
3904992252,registered nurse,requires,aseptic & sterile techniques
3904992252,registered nurse,requires,cath lab
3885823912,loan officer,requires,sales experience
3885823912,loan officer,requires,2+ years of banking and lending experience
3905296845,material handler,requires,lifting up to 30 lbs unassisted
3905296845,material handler,requires,interim secret clearance
3905296845,material handler,related_to,loading and unloading of vehicles
3905296845,material handler,related_to,unpacking freight
3905296845,material handler,related_to,moving/relocating material using pallet jacks or carts
3905296845,material handler,related_to,scrapping/cutting of excess material
3905296845,material handler,related_to,maintaining the cleanliness of warehouse and production floor
3902358052,senior oracle database administrator,requires,oracle database administration (19c or higher)
3902358052,senior oracle database administrator,requires,rac
3902358052,senior oracle database administrator,requires,oem
3902358052,senior oracle database administrator,requires,perform patching and updates
3902358052,senior oracle database administrator,requires,vulnerability remediation
3902358052,senior oracle database administrator,requires,bachelor's degree
3902761017,underground construction technician,requires,heavy machinery operation
3902761017,underground construction technician,requires,street cutting
3902761017,underground construction technician,requires,drilling
3902761017,underground construction technician,requires,trenching
3902761017,underground construction technician,requires,excavating
3900075569,maintenance manager,requires,managing
3900075569,maintenance manager,requires,leading
3900075569,maintenance manager,requires,creating work orders
3900075569,maintenance manager,requires,managing preventative maintenance schedules
3900075569,maintenance manager,requires,managing critical spare parts
3903455277,regional pharmacy leader,requires,rxevolution
3903455277,regional pharmacy leader,requires,company policies
3903455277,regional pharmacy leader,requires,company procedures
